totalScore,fatigueLevel,totalTime,averageResponseTime,totalQuestions,questions,__v,id,createdAt.$date
28,Moderate Fatigue,27606,3450.75,8,"[{'questionIndex': 0, 'finalSelectedScore': 3, 'totalTimeSpent': 4913, 'clickEvents': [{'score': 3, 'timestamp': 3738, '_id': {'$oid': '69a1a13835891c318fd05bbd'}}], '_id': {'$oid': '69a1a13835891c318fd05bbc'}}, {'questionIndex': 1, 'finalSelectedScore': 5, 'totalTimeSpent': 3941, 'clickEvents': [{'score': 5, 'timestamp': 1901, '_id': {'$oid': '69a1a13835891c318fd05bbf'}}, {'score': 5, 'timestamp': 2314, '_id': {'$oid': '69a1a13835891c318fd05bc0'}}, {'score': 5, 'timestamp': 2314, '_id': {'$oid': '69a1a13835891c318fd05bc1'}}], '_id': {'$oid': '69a1a13835891c318fd05bbe'}}, {'questionIndex': 2, 'finalSelectedScore': 4, 'totalTimeSpent': 2104, 'clickEvents': [{'score': 4, 'timestamp': 1127, '_id': {'$oid': '69a1a13835891c318fd05bc3'}}], '_id': {'$oid': '69a1a13835891c318fd05bc2'}}, {'questionIndex': 3, 'finalSelectedScore': 3, 'totalTimeSpent': 2722, 'clickEvents': [{'score': 3, 'timestamp': 1692, '_id': {'$oid': '69a1a13835891c318fd05bc5'}}], '_id': {'$oid': '69a1a13835891c318fd05bc4'}}, {'questionIndex': 4, 'finalSelectedScore': 4, 'totalTimeSpent': 3373, 'clickEvents': [{'score': 4, 'timestamp': 2436, '_id': {'$oid': '69a1a13835891c318fd05bc7'}}], '_id': {'$oid': '69a1a13835891c318fd05bc6'}}, {'questionIndex': 5, 'finalSelectedScore': 2, 'totalTimeSpent': 2152, 'clickEvents': [{'score': 2, 'timestamp': 1164, '_id': {'$oid': '69a1a13835891c318fd05bc9'}}], '_id': {'$oid': '69a1a13835891c318fd05bc8'}}, {'questionIndex': 6, 'finalSelectedScore': 2, 'totalTimeSpent': 4053, 'clickEvents': [{'score': 2, 'timestamp': 3051, '_id': {'$oid': '69a1a13835891c318fd05bcb'}}], '_id': {'$oid': '69a1a13835891c318fd05bca'}}, {'questionIndex': 7, 'finalSelectedScore': 5, 'totalTimeSpent': 4348, 'clickEvents': [{'score': 5, 'timestamp': 3331, '_id': {'$oid': '69a1a13835891c318fd05bcd'}}], '_id': {'$oid': '69a1a13835891c318fd05bcc'}}]",0,69a1a13835891c318fd05bbb,2026-02-27T13:50:48.213Z
36,Low Fatigue,82004,10250.5,8,"[{'questionIndex': 0, 'finalSelectedScore': 5, 'totalTimeSpent': 8326, 'clickEvents': [{'score': 5, 'timestamp': 4978, '_id': {'$oid': '69a1a1b035891c318fd05bd1'}}], '_id': {'$oid': '69a1a1b035891c318fd05bd0'}}, {'questionIndex': 1, 'finalSelectedScore': 4, 'totalTimeSpent': 5804, 'clickEvents': [{'score': 4, 'timestamp': 3998, '_id': {'$oid': '69a1a1b035891c318fd05bd3'}}, {'score': 4, 'timestamp': 4228, '_id': {'$oid': '69a1a1b035891c318fd05bd4'}}, {'score': 4, 'timestamp': 4228, '_id': {'$oid': '69a1a1b035891c318fd05bd5'}}], '_id': {'$oid': '69a1a1b035891c318fd05bd2'}}, {'questionIndex': 2, 'finalSelectedScore': 5, 'totalTimeSpent': 15646, 'clickEvents': [{'score': 5, 'timestamp': 14208, '_id': {'$oid': '69a1a1b035891c318fd05bd7'}}], '_id': {'$oid': '69a1a1b035891c318fd05bd6'}}, {'questionIndex': 3, 'finalSelectedScore': 4, 'totalTimeSpent': 9770, 'clickEvents': [{'score': 4, 'timestamp': 7662, '_id': {'$oid': '69a1a1b035891c318fd05bd9'}}], '_id': {'$oid': '69a1a1b035891c318fd05bd8'}}, {'questionIndex': 4, 'finalSelectedScore': 5, 'totalTimeSpent': 11488, 'clickEvents': [{'score': 5, 'timestamp': 9444, '_id': {'$oid': '69a1a1b035891c318fd05bdb'}}], '_id': {'$oid': '69a1a1b035891c318fd05bda'}}, {'questionIndex': 5, 'finalSelectedScore': 4, 'totalTimeSpent': 10068, 'clickEvents': [{'score': 4, 'timestamp': 8538, '_id': {'$oid': '69a1a1b035891c318fd05bdd'}}], '_id': {'$oid': '69a1a1b035891c318fd05bdc'}}, {'questionIndex': 6, 'finalSelectedScore': 5, 'totalTimeSpent': 7513, 'clickEvents': [{'score': 5, 'timestamp': 6196, '_id': {'$oid': '69a1a1b035891c318fd05bdf'}}], '_id': {'$oid': '69a1a1b035891c318fd05bde'}}, {'questionIndex': 7, 'finalSelectedScore': 4, 'totalTimeSpent': 13389, 'clickEvents': [{'score': 4, 'timestamp': 8384, '_id': {'$oid': '69a1a1b035891c318fd05be1'}}], '_id': {'$oid': '69a1a1b035891c318fd05be0'}}]",0,69a1a1b035891c318fd05bcf,2026-02-27T13:52:48.865Z
20,Moderate Fatigue,33217,4152.125,8,"[{'questionIndex': 0, 'finalSelectedScore': 2, 'totalTimeSpent': 10078, 'clickEvents': [{'score': 2, 'timestamp': 7067, '_id': {'$oid': '69a1c05c35891c318fd05be5'}}], '_id': {'$oid': '69a1c05c35891c318fd05be4'}}, {'questionIndex': 1, 'finalSelectedScore': 3, 'totalTimeSpent': 4299, 'clickEvents': [{'score': 3, 'timestamp': 2011, '_id': {'$oid': '69a1c05c35891c318fd05be7'}}], '_id': {'$oid': '69a1c05c35891c318fd05be6'}}, {'questionIndex': 2, 'finalSelectedScore': 2, 'totalTimeSpent': 4892, 'clickEvents': [{'score': 2, 'timestamp': 3333, '_id': {'$oid': '69a1c05c35891c318fd05be9'}}], '_id': {'$oid': '69a1c05c35891c318fd05be8'}}, {'questionIndex': 3, 'finalSelectedScore': 3, 'totalTimeSpent': 2844, 'clickEvents': [{'score': 3, 'timestamp': 1417, '_id': {'$oid': '69a1c05c35891c318fd05beb'}}], '_id': {'$oid': '69a1c05c35891c318fd05bea'}}, {'questionIndex': 4, 'finalSelectedScore': 2, 'totalTimeSpent': 3430, 'clickEvents': [{'score': 2, 'timestamp': 1484, '_id': {'$oid': '69a1c05c35891c318fd05bed'}}], '_id': {'$oid': '69a1c05c35891c318fd05bec'}}, {'questionIndex': 5, 'finalSelectedScore': 3, 'totalTimeSpent': 2436, 'clickEvents': [{'score': 3, 'timestamp': 1190, '_id': {'$oid': '69a1c05c35891c318fd05bef'}}], '_id': {'$oid': '69a1c05c35891c318fd05bee'}}, {'questionIndex': 6, 'finalSelectedScore': 2, 'totalTimeSpent': 2897, 'clickEvents': [{'score': 2, 'timestamp': 1620, '_id': {'$oid': '69a1c05c35891c318fd05bf1'}}], '_id': {'$oid': '69a1c05c35891c318fd05bf0'}}, {'questionIndex': 7, 'finalSelectedScore': 3, 'totalTimeSpent': 2341, 'clickEvents': [{'score': 3, 'timestamp': 1189, '_id': {'$oid': '69a1c05c35891c318fd05bf3'}}], '_id': {'$oid': '69a1c05c35891c318fd05bf2'}}]",0,69a1c05c35891c318fd05be3,2026-02-27T16:03:40.076Z
19,High Fatigue,127236,15904.5,8,"[{'questionIndex': 0, 'finalSelectedScore': 2, 'totalTimeSpent': 3193, 'clickEvents': [{'score': 2, 'timestamp': 1498, '_id': {'$oid': '69a1cc1b35891c318fd05bf7'}}], '_id': {'$oid': '69a1cc1b35891c318fd05bf6'}}, {'questionIndex': 1, 'finalSelectedScore': 1, 'totalTimeSpent': 37213, 'clickEvents': [{'score': 3, 'timestamp': 33984, '_id': {'$oid': '69a1cc1b35891c318fd05bf9'}}, {'score': 1, 'timestamp': 35685, '_id': {'$oid': '69a1cc1b35891c318fd05bfa'}}, {'score': 1, 'timestamp': 35685, '_id': {'$oid': '69a1cc1b35891c318fd05bfb'}}], '_id': {'$oid': '69a1cc1b35891c318fd05bf8'}}, {'questionIndex': 2, 'finalSelectedScore': 3, 'totalTimeSpent': 12973, 'clickEvents': [{'score': 4, 'timestamp': 2218, '_id': {'$oid': '69a1cc1b35891c318fd05bfd'}}, {'score': 4, 'timestamp': 2985, '_id': {'$oid': '69a1cc1b35891c318fd05bfe'}}, {'score': 4, 'timestamp': 2985, '_id': {'$oid': '69a1cc1b35891c318fd05bff'}}, {'score': 4, 'timestamp': 3199, '_id': {'$oid': '69a1cc1b35891c318fd05c00'}}, {'score': 4, 'timestamp': 3199, '_id': {'$oid': '69a1cc1b35891c318fd05c01'}}, {'score': 4, 'timestamp': 4074, '_id': {'$oid': '69a1cc1b35891c318fd05c02'}}, {'score': 4, 'timestamp': 4074, '_id': {'$oid': '69a1cc1b35891c318fd05c03'}}, {'score': 4, 'timestamp': 4274, '_id': {'$oid': '69a1cc1b35891c318fd05c04'}}, {'score': 4, 'timestamp': 4274, '_id': {'$oid': '69a1cc1b35891c318fd05c05'}}, {'score': 4, 'timestamp': 4493, '_id': {'$oid': '69a1cc1b35891c318fd05c06'}}, {'score': 4, 'timestamp': 4493, '_id': {'$oid': '69a1cc1b35891c318fd05c07'}}, {'score': 3, 'timestamp': 6852, '_id': {'$oid': '69a1cc1b35891c318fd05c08'}}, {'score': 3, 'timestamp': 6852, '_id': {'$oid': '69a1cc1b35891c318fd05c09'}}], '_id': {'$oid': '69a1cc1b35891c318fd05bfc'}}, {'questionIndex': 3, 'finalSelectedScore': 2, 'totalTimeSpent': 36953, 'clickEvents': [{'score': 2, 'timestamp': 35767, '_id': {'$oid': '69a1cc1b35891c318fd05c0b'}}], '_id': {'$oid': '69a1cc1b35891c318fd05c0a'}}, {'questionIndex': 4, 'finalSelectedScore': 3, 'totalTimeSpent': 11469, 'clickEvents': [{'score': 5, 'timestamp': 3387, '_id': {'$oid': '69a1cc1b35891c318fd05c0d'}}, {'score': 1, 'timestamp': 4903, '_id': {'$oid': '69a1cc1b35891c318fd05c0e'}}, {'score': 1, 'timestamp': 4903, '_id': {'$oid': '69a1cc1b35891c318fd05c0f'}}, {'score': 3, 'timestamp': 9000, '_id': {'$oid': '69a1cc1b35891c318fd05c10'}}, {'score': 3, 'timestamp': 9000, '_id': {'$oid': '69a1cc1b35891c318fd05c11'}}], '_id': {'$oid': '69a1cc1b35891c318fd05c0c'}}, {'questionIndex': 5, 'finalSelectedScore': 3, 'totalTimeSpent': 9563, 'clickEvents': [{'score': 3, 'timestamp': 4510, '_id': {'$oid': '69a1cc1b35891c318fd05c13'}}, {'score': 4, 'timestamp': 5995, '_id': {'$oid': '69a1cc1b35891c318fd05c14'}}, {'score': 4, 'timestamp': 5995, '_id': {'$oid': '69a1cc1b35891c318fd05c15'}}, {'score': 2, 'timestamp': 6974, '_id': {'$oid': '69a1cc1b35891c318fd05c16'}}, {'score': 2, 'timestamp': 6974, '_id': {'$oid': '69a1cc1b35891c318fd05c17'}}, {'score': 3, 'timestamp': 8175, '_id': {'$oid': '69a1cc1b35891c318fd05c18'}}, {'score': 3, 'timestamp': 8175, '_id': {'$oid': '69a1cc1b35891c318fd05c19'}}], '_id': {'$oid': '69a1cc1b35891c318fd05c12'}}, {'questionIndex': 6, 'finalSelectedScore': 1, 'totalTimeSpent': 6197, 'clickEvents': [{'score': 1, 'timestamp': 4591, '_id': {'$oid': '69a1cc1b35891c318fd05c1b'}}], '_id': {'$oid': '69a1cc1b35891c318fd05c1a'}}, {'questionIndex': 7, 'finalSelectedScore': 4, 'totalTimeSpent': 9674, 'clickEvents': [{'score': 5, 'timestamp': 2916, '_id': {'$oid': '69a1cc1b35891c318fd05c1d'}}, {'score': 4, 'timestamp': 8375, '_id': {'$oid': '69a1cc1b35891c318fd05c1e'}}, {'score': 4, 'timestamp': 8375, '_id': {'$oid': '69a1cc1b35891c318fd05c1f'}}], '_id': {'$oid': '69a1cc1b35891c318fd05c1c'}}]",0,69a1cc1b35891c318fd05bf5,2026-02-27T16:53:47.722Z
21,Moderate Fatigue,106226,13278.25,8,"[{'questionIndex': 0, 'finalSelectedScore': 2, 'totalTimeSpent': 63346, 'clickEvents': [{'score': 2, 'timestamp': 3368, '_id': {'$oid': '69a3124c903bca0bc6b30adf'}}], '_id': {'$oid': '69a3124c903bca0bc6b30ade'}}, {'questionIndex': 1, 'finalSelectedScore': 3, 'totalTimeSpent': 4441, 'clickEvents': [{'score': 3, 'timestamp': 2813, '_id': {'$oid': '69a3124c903bca0bc6b30ae1'}}], '_id': {'$oid': '69a3124c903bca0bc6b30ae0'}}, {'questionIndex': 2, 'finalSelectedScore': 4, 'totalTimeSpent': 5575, 'clickEvents': [{'score': 4, 'timestamp': 3155, '_id': {'$oid': '69a3124c903bca0bc6b30ae3'}}], '_id': {'$oid': '69a3124c903bca0bc6b30ae2'}}, {'questionIndex': 3, 'finalSelectedScore': 1, 'totalTimeSpent': 8490, 'clickEvents': [{'score': 2, 'timestamp': 1964, '_id': {'$oid': '69a3124c903bca0bc6b30ae5'}}, {'score': 1, 'timestamp': 6796, '_id': {'$oid': '69a3124c903bca0bc6b30ae6'}}, {'score': 1, 'timestamp': 6796, '_id': {'$oid': '69a3124c903bca0bc6b30ae7'}}], '_id': {'$oid': '69a3124c903bca0bc6b30ae4'}}, {'questionIndex': 4, 'finalSelectedScore': 4, 'totalTimeSpent': 9701, 'clickEvents': [{'score': 4, 'timestamp': 4807, '_id': {'$oid': '69a3124c903bca0bc6b30ae9'}}], '_id': {'$oid': '69a3124c903bca0bc6b30ae8'}}, {'questionIndex': 5, 'finalSelectedScore': 1, 'totalTimeSpent': 6256, 'clickEvents': [{'score': 2, 'timestamp': 1939, '_id': {'$oid': '69a3124c903bca0bc6b30aeb'}}, {'score': 1, 'timestamp': 4558, '_id': {'$oid': '69a3124c903bca0bc6b30aec'}}, {'score': 1, 'timestamp': 4558, '_id': {'$oid': '69a3124c903bca0bc6b30aed'}}], '_id': {'$oid': '69a3124c903bca0bc6b30aea'}}, {'questionIndex': 6, 'finalSelectedScore': 2, 'totalTimeSpent': 4665, 'clickEvents': [{'score': 2, 'timestamp': 3188, '_id': {'$oid': '69a3124c903bca0bc6b30aef'}}], '_id': {'$oid': '69a3124c903bca0bc6b30aee'}}, {'questionIndex': 7, 'finalSelectedScore': 4, 'totalTimeSpent': 3752, 'clickEvents': [{'score': 4, 'timestamp': 1796, '_id': {'$oid': '69a3124c903bca0bc6b30af1'}}], '_id': {'$oid': '69a3124c903bca0bc6b30af0'}}]",0,69a3124c903bca0bc6b30add,2026-02-28T16:05:32.386Z
12,High Fatigue,21335,2666.875,8,"[{'questionIndex': 0, 'finalSelectedScore': 1, 'totalTimeSpent': 4535, 'clickEvents': [{'score': 3, 'timestamp': 1432, '_id': {'$oid': '69a31507903bca0bc6b30af5'}}, {'score': 1, 'timestamp': 3352, '_id': {'$oid': '69a31507903bca0bc6b30af6'}}, {'score': 1, 'timestamp': 3352, '_id': {'$oid': '69a31507903bca0bc6b30af7'}}], '_id': {'$oid': '69a31507903bca0bc6b30af4'}}, {'questionIndex': 1, 'finalSelectedScore': 2, 'totalTimeSpent': 2364, 'clickEvents': [{'score': 2, 'timestamp': 1176, '_id': {'$oid': '69a31507903bca0bc6b30af9'}}], '_id': {'$oid': '69a31507903bca0bc6b30af8'}}, {'questionIndex': 2, 'finalSelectedScore': 1, 'totalTimeSpent': 2327, 'clickEvents': [{'score': 1, 'timestamp': 1279, '_id': {'$oid': '69a31507903bca0bc6b30afb'}}], '_id': {'$oid': '69a31507903bca0bc6b30afa'}}, {'questionIndex': 3, 'finalSelectedScore': 2, 'totalTimeSpent': 2558, 'clickEvents': [{'score': 2, 'timestamp': 1100, '_id': {'$oid': '69a31507903bca0bc6b30afd'}}], '_id': {'$oid': '69a31507903bca0bc6b30afc'}}, {'questionIndex': 4, 'finalSelectedScore': 1, 'totalTimeSpent': 2425, 'clickEvents': [{'score': 1, 'timestamp': 1278, '_id': {'$oid': '69a31507903bca0bc6b30aff'}}], '_id': {'$oid': '69a31507903bca0bc6b30afe'}}, {'questionIndex': 5, 'finalSelectedScore': 2, 'totalTimeSpent': 2258, 'clickEvents': [{'score': 2, 'timestamp': 1078, '_id': {'$oid': '69a31507903bca0bc6b30b01'}}], '_id': {'$oid': '69a31507903bca0bc6b30b00'}}, {'questionIndex': 6, 'finalSelectedScore': 1, 'totalTimeSpent': 2557, 'clickEvents': [{'score': 1, 'timestamp': 1260, '_id': {'$oid': '69a31507903bca0bc6b30b03'}}], '_id': {'$oid': '69a31507903bca0bc6b30b02'}}, {'questionIndex': 7, 'finalSelectedScore': 2, 'totalTimeSpent': 2311, 'clickEvents': [{'score': 2, 'timestamp': 1185, '_id': {'$oid': '69a31507903bca0bc6b30b05'}}], '_id': {'$oid': '69a31507903bca0bc6b30b04'}}]",0,69a31507903bca0bc6b30af3,2026-02-28T16:17:11.475Z
19,High Fatigue,40397,5049.625,8,"[{'questionIndex': 0, 'finalSelectedScore': 1, 'totalTimeSpent': 3585, 'clickEvents': [{'score': 1, 'timestamp': 2458, '_id': {'$oid': '69a46deeabe1821426791ae4'}}], '_id': {'$oid': '69a46deeabe1821426791ae3'}}, {'questionIndex': 1, 'finalSelectedScore': 4, 'totalTimeSpent': 4001, 'clickEvents': [{'score': 2, 'timestamp': 1581, '_id': {'$oid': '69a46deeabe1821426791ae6'}}, {'score': 4, 'timestamp': 2653, '_id': {'$oid': '69a46deeabe1821426791ae7'}}, {'score': 4, 'timestamp': 2653, '_id': {'$oid': '69a46deeabe1821426791ae8'}}], '_id': {'$oid': '69a46deeabe1821426791ae5'}}, {'questionIndex': 2, 'finalSelectedScore': 2, 'totalTimeSpent': 4270, 'clickEvents': [{'score': 2, 'timestamp': 2939, '_id': {'$oid': '69a46deeabe1821426791aea'}}], '_id': {'$oid': '69a46deeabe1821426791ae9'}}, {'questionIndex': 3, 'finalSelectedScore': 2, 'totalTimeSpent': 8959, 'clickEvents': [{'score': 4, 'timestamp': 2126, '_id': {'$oid': '69a46deeabe1821426791aec'}}, {'score': 5, 'timestamp': 3467, '_id': {'$oid': '69a46deeabe1821426791aed'}}, {'score': 5, 'timestamp': 3467, '_id': {'$oid': '69a46deeabe1821426791aee'}}, {'score': 1, 'timestamp': 5485, '_id': {'$oid': '69a46deeabe1821426791aef'}}, {'score': 1, 'timestamp': 5485, '_id': {'$oid': '69a46deeabe1821426791af0'}}, {'score': 2, 'timestamp': 7723, '_id': {'$oid': '69a46deeabe1821426791af1'}}, {'score': 2, 'timestamp': 7723, '_id': {'$oid': '69a46deeabe1821426791af2'}}], '_id': {'$oid': '69a46deeabe1821426791aeb'}}, {'questionIndex': 4, 'finalSelectedScore': 3, 'totalTimeSpent': 4182, 'clickEvents': [{'score': 3, 'timestamp': 2388, '_id': {'$oid': '69a46deeabe1821426791af4'}}], '_id': {'$oid': '69a46deeabe1821426791af3'}}, {'questionIndex': 5, 'finalSelectedScore': 1, 'totalTimeSpent': 4630, 'clickEvents': [{'score': 1, 'timestamp': 2690, '_id': {'$oid': '69a46deeabe1821426791af6'}}], '_id': {'$oid': '69a46deeabe1821426791af5'}}, {'questionIndex': 6, 'finalSelectedScore': 3, 'totalTimeSpent': 7452, 'clickEvents': [{'score': 5, 'timestamp': 2206, '_id': {'$oid': '69a46deeabe1821426791af8'}}, {'score': 3, 'timestamp': 5455, '_id': {'$oid': '69a46deeabe1821426791af9'}}, {'score': 3, 'timestamp': 5455, '_id': {'$oid': '69a46deeabe1821426791afa'}}], '_id': {'$oid': '69a46deeabe1821426791af7'}}, {'questionIndex': 7, 'finalSelectedScore': 3, 'totalTimeSpent': 3317, 'clickEvents': [{'score': 3, 'timestamp': 2167, '_id': {'$oid': '69a46deeabe1821426791afc'}}], '_id': {'$oid': '69a46deeabe1821426791afb'}}]",0,69a46deeabe1821426791ae2,2026-03-01T16:48:46.869Z
22,Moderate Fatigue,59359,7419.875,8,"[{'questionIndex': 0, 'finalSelectedScore': 4, 'totalTimeSpent': 38101, 'clickEvents': [{'score': 4, 'timestamp': 35839, '_id': {'$oid': '69a58f55d04a501a12001ae2'}}], '_id': {'$oid': '69a58f55d04a501a12001ae1'}}, {'questionIndex': 1, 'finalSelectedScore': 2, 'totalTimeSpent': 3908, 'clickEvents': [{'score': 2, 'timestamp': 2566, '_id': {'$oid': '69a58f55d04a501a12001ae4'}}], '_id': {'$oid': '69a58f55d04a501a12001ae3'}}, {'questionIndex': 2, 'finalSelectedScore': 3, 'totalTimeSpent': 3291, 'clickEvents': [{'score': 3, 'timestamp': 2094, '_id': {'$oid': '69a58f55d04a501a12001ae6'}}], '_id': {'$oid': '69a58f55d04a501a12001ae5'}}, {'questionIndex': 3, 'finalSelectedScore': 4, 'totalTimeSpent': 3215, 'clickEvents': [{'score': 4, 'timestamp': 1958, '_id': {'$oid': '69a58f55d04a501a12001ae8'}}], '_id': {'$oid': '69a58f55d04a501a12001ae7'}}, {'questionIndex': 4, 'finalSelectedScore': 2, 'totalTimeSpent': 3288, 'clickEvents': [{'score': 2, 'timestamp': 1402, '_id': {'$oid': '69a58f55d04a501a12001aea'}}], '_id': {'$oid': '69a58f55d04a501a12001ae9'}}, {'questionIndex': 5, 'finalSelectedScore': 1, 'totalTimeSpent': 3016, 'clickEvents': [{'score': 1, 'timestamp': 1657, '_id': {'$oid': '69a58f55d04a501a12001aec'}}], '_id': {'$oid': '69a58f55d04a501a12001aeb'}}, {'questionIndex': 6, 'finalSelectedScore': 4, 'totalTimeSpent': 2222, 'clickEvents': [{'score': 4, 'timestamp': 1161, '_id': {'$oid': '69a58f55d04a501a12001aee'}}], '_id': {'$oid': '69a58f55d04a501a12001aed'}}, {'questionIndex': 7, 'finalSelectedScore': 2, 'totalTimeSpent': 2318, 'clickEvents': [{'score': 2, 'timestamp': 1271, '_id': {'$oid': '69a58f55d04a501a12001af0'}}], '_id': {'$oid': '69a58f55d04a501a12001aef'}}]",0,69a58f55d04a501a12001ae0,2026-03-02T13:23:33.772Z
20,Moderate Fatigue,134441,16805.125,8,"[{'questionIndex': 0, 'finalSelectedScore': 1, 'totalTimeSpent': 12220, 'clickEvents': [{'score': 2, 'timestamp': 8289, '_id': {'$oid': '69a59820d04a501a12001af4'}}, {'score': 3, 'timestamp': 9052, '_id': {'$oid': '69a59820d04a501a12001af5'}}, {'score': 3, 'timestamp': 9052, '_id': {'$oid': '69a59820d04a501a12001af6'}}, {'score': 1, 'timestamp': 10715, '_id': {'$oid': '69a59820d04a501a12001af7'}}, {'score': 1, 'timestamp': 10715, '_id': {'$oid': '69a59820d04a501a12001af8'}}], '_id': {'$oid': '69a59820d04a501a12001af3'}}, {'questionIndex': 1, 'finalSelectedScore': 4, 'totalTimeSpent': 15159, 'clickEvents': [{'score': 4, 'timestamp': 11657, '_id': {'$oid': '69a59820d04a501a12001afa'}}], '_id': {'$oid': '69a59820d04a501a12001af9'}}, {'questionIndex': 2, 'finalSelectedScore': 2, 'totalTimeSpent': 9011, 'clickEvents': [{'score': 3, 'timestamp': 6628, '_id': {'$oid': '69a59820d04a501a12001afc'}}, {'score': 2, 'timestamp': 7453, '_id': {'$oid': '69a59820d04a501a12001afd'}}, {'score': 2, 'timestamp': 7453, '_id': {'$oid': '69a59820d04a501a12001afe'}}], '_id': {'$oid': '69a59820d04a501a12001afb'}}, {'questionIndex': 3, 'finalSelectedScore': 2, 'totalTimeSpent': 22769, 'clickEvents': [{'score': 2, 'timestamp': 19735, '_id': {'$oid': '69a59820d04a501a12001b00'}}], '_id': {'$oid': '69a59820d04a501a12001aff'}}, {'questionIndex': 4, 'finalSelectedScore': 4, 'totalTimeSpent': 30169, 'clickEvents': [{'score': 2, 'timestamp': 24314, '_id': {'$oid': '69a59820d04a501a12001b02'}}, {'score': 5, 'timestamp': 27413, '_id': {'$oid': '69a59820d04a501a12001b03'}}, {'score': 5, 'timestamp': 27413, '_id': {'$oid': '69a59820d04a501a12001b04'}}, {'score': 4, 'timestamp': 28975, '_id': {'$oid': '69a59820d04a501a12001b05'}}, {'score': 4, 'timestamp': 28975, '_id': {'$oid': '69a59820d04a501a12001b06'}}], '_id': {'$oid': '69a59820d04a501a12001b01'}}, {'questionIndex': 5, 'finalSelectedScore': 2, 'totalTimeSpent': 15527, 'clickEvents': [{'score': 2, 'timestamp': 14274, '_id': {'$oid': '69a59820d04a501a12001b08'}}], '_id': {'$oid': '69a59820d04a501a12001b07'}}, {'questionIndex': 6, 'finalSelectedScore': 2, 'totalTimeSpent': 13010, 'clickEvents': [{'score': 2, 'timestamp': 11640, '_id': {'$oid': '69a59820d04a501a12001b0a'}}], '_id': {'$oid': '69a59820d04a501a12001b09'}}, {'questionIndex': 7, 'finalSelectedScore': 3, 'totalTimeSpent': 16576, 'clickEvents': [{'score': 3, 'timestamp': 14916, '_id': {'$oid': '69a59820d04a501a12001b0c'}}], '_id': {'$oid': '69a59820d04a501a12001b0b'}}]",0,69a59820d04a501a12001af2,2026-03-02T14:01:04.383Z
23,Moderate Fatigue,49755,6219.375,8,"[{'questionIndex': 0, 'finalSelectedScore': 1, 'totalTimeSpent': 8628, 'clickEvents': [{'score': 1, 'timestamp': 6687, '_id': {'$oid': '69a874a0ba21908d473acfe7'}}], '_id': {'$oid': '69a874a0ba21908d473acfe6'}}, {'questionIndex': 1, 'finalSelectedScore': 4, 'totalTimeSpent': 6465, 'clickEvents': [{'score': 4, 'timestamp': 4199, '_id': {'$oid': '69a874a0ba21908d473acfe9'}}], '_id': {'$oid': '69a874a0ba21908d473acfe8'}}, {'questionIndex': 2, 'finalSelectedScore': 2, 'totalTimeSpent': 7000, 'clickEvents': [{'score': 2, 'timestamp': 5156, '_id': {'$oid': '69a874a0ba21908d473acfeb'}}], '_id': {'$oid': '69a874a0ba21908d473acfea'}}, {'questionIndex': 3, 'finalSelectedScore': 3, 'totalTimeSpent': 9681, 'clickEvents': [{'score': 3, 'timestamp': 7986, '_id': {'$oid': '69a874a0ba21908d473acfed'}}], '_id': {'$oid': '69a874a0ba21908d473acfec'}}, {'questionIndex': 4, 'finalSelectedScore': 3, 'totalTimeSpent': 4966, 'clickEvents': [{'score': 3, 'timestamp': 3593, '_id': {'$oid': '69a874a0ba21908d473acfef'}}], '_id': {'$oid': '69a874a0ba21908d473acfee'}}, {'questionIndex': 5, 'finalSelectedScore': 1, 'totalTimeSpent': 4735, 'clickEvents': [{'score': 1, 'timestamp': 2840, '_id': {'$oid': '69a874a0ba21908d473acff1'}}], '_id': {'$oid': '69a874a0ba21908d473acff0'}}, {'questionIndex': 6, 'finalSelectedScore': 5, 'totalTimeSpent': 4000, 'clickEvents': [{'score': 5, 'timestamp': 1468, '_id': {'$oid': '69a874a0ba21908d473acff3'}}], '_id': {'$oid': '69a874a0ba21908d473acff2'}}, {'questionIndex': 7, 'finalSelectedScore': 4, 'totalTimeSpent': 4280, 'clickEvents': [{'score': 4, 'timestamp': 3124, '_id': {'$oid': '69a874a0ba21908d473acff5'}}], '_id': {'$oid': '69a874a0ba21908d473acff4'}}]",0,69a874a0ba21908d473acfe5,2026-03-04T18:06:24.984Z
